Timestamp,Temperature,WaterColor_R,WaterColor_G,WaterColor_B,Ph,Salinity,Turbidity,GPS_Lat,GPS_Lon,Altitude,Battery,UserID,BoaID,BoaKey
2025-03-22T11:27:15.145926,null,247,null,null,null,34.38,null,46.88788,15.71183,null,75,User420,Boa26,Key8527
2025-03-26T06:25:56.145942,24.5,null,null,84,7.5,37.42,null,41.399265,12.710423,null,null,User768,Boa91,Key4542
2025-03-22T12:02:46.145959,null,46,207,59,7.71,34.19,1.73,40.021179,12.933599,null,78,User401,Boa64,Key9520
2025-03-26T07:26:29.145976,26.33,null,null,null,7.94,null,null,42.907865,11.743094,17.08,null,User906,Boa84,Key8383
2025-03-23T23:56:55.145992,null,null,218,87,null,null,1.81,45.087269,15.651975,null,null,User223,Boa56,Key4429
2025-03-23T11:24:28.146008,null,28,129,48,null,null,null,40.787639,13.220375,13.4,null,User873,Boa92,Key8084
2025-03-24T22:14:26.146024,29.45,null,null,null,null,31.18,null,47.955595,12.537579,16.09,67,User778,Boa3,Key5499
2025-03-27T18:26:56.146041,26.32,190,null,99,null,31.07,1.47,43.385705,19.434906,13.34,null,User253,Boa91,Key6638
2025-03-21T06:53:19.146059,null,null,61,null,null,null,1.62,45.645445,14.839344,null,null,User878,Boa23,Key5206
2025-03-26T20:26:09.146074,22.35,171,null,41,null,null,null,46.323361,18.184434,11.74,72,User267,Boa82,Key3042
2025-03-27T23:05:26.146091,25.85,0,133,null,6.94,null,null,48.808554,12.443927,19.07,99,User384,Boa25,Key2267
2025-03-21T21:23:34.146108,null,19,213,null,null,31.27,null,42.703306,12.405967,17.92,58,User667,Boa95,Key6185
2025-03-27T22:09:43.146128,29.24,null,null,null,7.35,null,1.14,42.252201,11.844752,12.8,null,User725,Boa99,Key4943
2025-03-20T23:39:24.146145,null,null,36,19,6.53,null,1.38,47.67343,12.558102,12.95,null,User507,Boa47,Key5170
2025-03-22T06:31:57.146162,null,null,96,166,null,null,1.67,40.157609,15.010814,null,null,User444,Boa11,Key5279
2025-03-22T21:32:18.146177,null,null,null,115,null,35.67,1.01,42.272037,16.321814,null,85,User951,Boa83,Key2971
2025-03-23T22:00:33.146194,28.31,66,214,174,null,33.17,null,48.081351,11.106566,18.16,81,User407,Boa73,Key6025
2025-03-23T22:38:02.146218,26.69,null,null,null,6.34,null,1.68,44.934939,12.641174,13.12,null,User720,Boa94,Key7279
2025-03-28T07:49:30.146235,null,249,null,89,6.72,null,1.19,42.444053,14.719809,17.01,null,User546,Boa44,Key8733
2025-03-20T11:58:32.146252,null,41,95,78,7.85,null,null,48.353747,12.815095,null,null,User916,Boa5,Key2233
2025-03-29T17:33:30.146269,null,31,73,83,null,null,1.69,49.830149,10.879175,14.47,null,User906,Boa38,Key4196
2025-03-22T13:23:17.146285,null,223,null,null,6.23,null,null,45.644973,15.314791,null,null,User958,Boa94,Key5091
2025-03-23T13:57:26.146301,null,128,null,19,6.16,36.38,null,46.584674,12.976802,null,76,User754,Boa55,Key3638
2025-03-24T04:29:36.146318,23.3,157,null,231,null,39.25,1.25,40.641079,17.19995,null,86,User586,Boa80,Key6075
2025-03-24T17:56:36.146336,22.27,null,null,null,null,null,1.14,40.47841,14.068351,19.77,91,User408,Boa85,Key9380
2025-03-26T04:50:47.146353,null,null,null,null,null,null,1.74,49.664068,10.70741,19.3,null,User888,Boa51,Key6694
2025-03-24T01:17:47.146368,null,null,192,206,null,38.43,1.27,46.102594,11.182836,11.04,96,User245,Boa69,Key6333
2025-03-30T15:16:13.146385,25.71,61,null,null,null,null,null,42.995174,11.035433,null,null,User469,Boa8,Key6677
2025-03-26T14:34:17.146401,null,49,null,229,null,30.49,null,47.811085,19.800981,16.95,null,User337,Boa30,Key7166
2025-03-29T16:15:56.146417,27.09,null,148,197,null,33.66,null,42.473173,16.444268,null,null,User151,Boa56,Key3740
2025-03-31T05:45:41.146433,null,144,null,185,7.27,32.4,1.01,42.99215,19.354648,14.35,null,User108,Boa8,Key1632
2025-03-20T23:57:34.146450,24.54,250,null,230,7.48,32.21,null,41.662827,18.63925,null,67,User799,Boa85,Key7824
2025-03-24T10:31:11.146467,29.84,186,null,null,7.47,30.58,1.4,41.584645,19.98485,17.54,74,User179,Boa61,Key7208
2025-03-24T07:55:24.146485,21.18,164,41,null,null,31.95,1.9,43.42497,12.580254,null,null,User363,Boa50,Key1736
2025-03-31T17:38:29.146502,null,46,null,null,6.28,null,null,41.866783,14.704823,18.36,null,User740,Boa23,Key9415
2025-03-31T10:18:55.146518,28.83,202,215,null,null,null,null,42.604753,14.296267,12.63,50,User791,Boa70,Key2029
2025-03-28T22:14:28.146535,null,64,null,186,null,36.49,null,49.015536,14.100221,17.83,86,User425,Boa92,Key2124
2025-03-21T02:04:55.146552,null,18,222,null,null,30.19,null,40.148829,18.734377,18.76,null,User141,Boa75,Key4905
2025-03-21T09:19:23.146568,null,242,67,95,null,37.83,1.24,40.79975,16.546763,null,56,User649,Boa6,Key3372
2025-03-20T22:57:37.146585,27.18,220,119,null,7.96,30.01,1.79,44.564523,14.453406,null,97,User658,Boa71,Key1530
2025-03-20T20:49:48.146603,null,null,null,92,7.06,38.63,1.81,44.245679,11.59403,null,80,User807,Boa13,Key9345
2025-03-26T05:52:02.146620,24.77,null,165,null,7.45,null,1.85,46.459528,15.333308,null,61,User538,Boa57,Key5486
2025-03-25T01:41:11.146636,null,124,96,174,6.59,null,null,49.531955,11.619801,null,null,User179,Boa72,Key5643
2025-03-23T22:36:10.146653,null,13,null,63,null,null,null,40.131378,13.762379,14.95,null,User572,Boa70,Key5747
2025-03-31T10:01:46.146669,23.08,null,71,190,7.13,null,1.83,48.891747,13.327146,16.09,null,User780,Boa7,Key2266
2025-03-31T12:03:33.146686,null,null,null,null,null,37.4,1.97,47.054805,13.65428,null,93,User506,Boa16,Key5241
2025-03-24T00:46:46.146703,27.34,null,null,null,7.78,38.44,1.12,42.580069,12.500215,17.19,null,User941,Boa84,Key4507
2025-03-22T09:51:47.146720,29.84,83,null,null,7.44,36.1,null,42.369529,15.481528,12.51,null,User966,Boa56,Key6557
2025-03-20T18:56:36.146738,22.03,null,null,151,6.18,null,1.18,46.44027,16.095081,null,76,User277,Boa20,Key6716
2025-03-31T08:32:08.146755,null,156,214,189,null,39.64,1.08,46.693344,13.383627,null,63,User925,Boa31,Key7489
2025-03-22T20:09:20.146773,26.18,176,233,247,null,null,1.35,43.717293,12.257513,15.68,null,User468,Boa51,Key7739
2025-03-25T20:41:53.146791,29.13,null,39,63,null,37.57,null,47.810038,19.736319,10.82,73,User419,Boa24,Key4886
2025-03-26T23:26:22.146809,20.71,91,null,null,null,null,1.01,47.841975,14.346062,16.14,null,User512,Boa91,Key8934
2025-03-23T00:32:17.146826,null,null,131,193,null,35.99,null,42.017061,18.007704,16.88,null,User325,Boa82,Key9783
2025-03-23T08:12:34.146843,26.95,null,169,null,null,null,null,40.927243,14.992539,null,null,User551,Boa87,Key4595
2025-03-28T14:54:22.146859,null,null,null,null,6.16,null,null,48.700416,16.965398,null,54,User642,Boa73,Key8983
2025-03-26T13:06:57.146874,26.28,null,207,null,7.42,null,1.79,46.740897,18.201108,14.48,null,User185,Boa40,Key9935
2025-03-25T12:17:29.146892,null,176,145,null,6.05,37.9,1.32,45.576004,17.42465,null,60,User110,Boa46,Key5217
2025-03-23T06:25:07.146909,null,null,191,null,null,33.03,1.48,41.214155,12.56543,12.07,81,User334,Boa83,Key1396
2025-03-28T21:43:10.146926,25.34,186,null,null,null,null,1.2,47.262434,11.006074,null,null,User450,Boa85,Key6924
2025-03-28T23:04:06.146942,null,null,null,null,null,33.17,1.9,41.908048,12.751869,19.01,null,User729,Boa35,Key7329
2025-03-21T10:15:33.146959,null,null,null,95,null,null,null,43.073109,18.805745,16.09,null,User611,Boa65,Key2250
2025-03-29T17:50:17.146975,29.06,null,122,22,7.41,null,1.69,45.020305,10.593997,15.07,73,User667,Boa20,Key2050
2025-03-26T09:43:51.146993,null,null,102,null,null,32.44,1.44,42.313878,13.011894,null,68,User309,Boa36,Key3603
2025-03-29T19:40:41.147010,null,null,57,135,null,34.69,1.15,41.625059,18.837893,null,83,User447,Boa17,Key4584
2025-03-26T18:14:58.147027,20.9,170,null,181,null,38.57,null,44.646647,11.99314,18.89,100,User849,Boa32,Key9271
2025-03-31T17:16:14.147044,null,54,35,null,7.68,null,1.19,46.156634,11.746545,null,56,User103,Boa38,Key6537
2025-03-23T05:36:33.147061,null,null,null,147,null,35.47,1.68,46.938125,11.207413,12.35,null,User856,Boa21,Key1130
2025-03-21T06:40:31.147132,25.94,null,105,215,6.3,33.13,null,47.947571,13.014993,null,null,User174,Boa31,Key2398
2025-03-27T14:22:19.147155,27.04,null,null,null,7.9,33.96,null,41.808319,11.493889,12.3,94,User971,Boa97,Key2513
2025-03-31T14:22:32.147172,null,161,49,215,null,null,null,46.576175,10.074157,null,null,User848,Boa46,Key2472
2025-03-29T12:19:16.147188,22.13,190,null,null,7.58,null,null,43.626329,14.03955,null,null,User447,Boa35,Key8000
2025-03-24T09:41:16.147204,null,186,181,null,6.26,null,null,44.520629,10.235708,15.58,56,User172,Boa89,Key9439
2025-03-20T13:02:04.147221,null,217,253,null,null,36.1,1.57,42.425872,18.530622,15.93,null,User206,Boa90,Key4216
2025-03-25T09:24:53.147237,null,101,30,159,7.24,35.42,1.48,48.111343,12.830621,null,null,User260,Boa50,Key9420
2025-03-31T14:10:34.147255,null,null,54,98,7.59,null,1.92,42.498642,17.793078,19.89,63,User545,Boa32,Key7388
2025-03-25T18:37:20.147272,null,null,null,null,6.57,31.45,1.45,41.730272,12.296153,null,null,User995,Boa21,Key1123
2025-03-22T08:52:29.147288,27.52,239,null,null,null,36.56,null,42.160437,12.757294,15.71,null,User559,Boa19,Key8402
2025-03-23T10:19:43.147304,24.93,72,null,76,6.39,null,null,47.629132,15.745372,19.24,98,User321,Boa51,Key5377
2025-03-25T18:48:10.147321,21.13,null,null,36,6.37,31.46,null,40.914156,15.241983,15.62,77,User193,Boa74,Key1446
2025-03-28T00:24:04.147339,29.6,null,null,null,null,34.96,null,46.939679,12.398944,null,null,User840,Boa74,Key4650
2025-03-26T03:39:31.147354,23.96,75,136,128,6.43,37.54,null,46.573243,11.325606,11.25,null,User247,Boa4,Key4232
2025-03-30T07:36:49.147372,26.24,null,null,null,6.12,null,1.1,43.810317,10.768541,15.56,null,User569,Boa43,Key8323
2025-03-30T03:47:48.147388,21.04,null,null,null,null,null,1.87,46.437575,19.387731,17.46,60,User697,Boa8,Key9156
2025-03-27T02:25:14.147404,20.98,null,null,null,6.93,null,1.19,43.693769,11.994627,null,73,User469,Boa13,Key2464
2025-03-27T04:39:28.147420,29.88,null,null,246,null,32.83,1.52,43.900594,16.702607,13.83,null,User354,Boa51,Key5308
2025-03-27T18:29:48.147437,null,48,null,94,6.02,34.74,1.86,40.680792,17.241065,11.77,null,User561,Boa43,Key7245
2025-03-22T12:42:29.147454,22.24,null,null,null,6.65,null,1.01,44.440653,10.939809,null,null,User693,Boa70,Key6323
2025-03-24T14:04:52.147470,21.49,null,88,null,null,null,null,47.490406,10.860754,14.97,78,User959,Boa82,Key4111
2025-03-27T05:21:18.147487,null,null,null,214,6.4,36.04,1.07,44.042912,17.14798,null,null,User328,Boa65,Key5360
2025-03-28T08:44:28.147504,null,19,null,null,null,null,null,44.782556,16.920981,null,60,User219,Boa44,Key3198
2025-03-21T05:44:04.147519,null,null,115,144,7.97,38.19,null,43.22558,12.010842,14.18,67,User279,Boa43,Key3711
2025-03-23T00:29:51.147536,null,null,null,127,null,30.94,1.92,41.267224,19.344032,19.39,60,User540,Boa55,Key5247
2025-03-20T13:38:15.147553,null,null,null,180,6.4,null,1.85,41.058244,16.209596,19.37,null,User290,Boa31,Key9422
2025-03-29T20:19:29.147569,null,null,230,208,null,38.86,1.29,46.201891,11.749815,16.54,null,User965,Boa63,Key8262
2025-03-20T14:31:12.147585,24.79,25,null,null,null,34.68,null,48.191515,18.660594,null,null,User834,Boa43,Key5501
2025-03-23T02:52:44.147601,20.63,null,114,null,7.95,30.02,null,41.110901,11.130643,null,null,User945,Boa95,Key3731
2025-03-28T00:55:12.147618,26.72,204,6,null,6.94,null,null,41.887436,13.345206,null,66,User528,Boa56,Key2378
2025-03-24T08:51:30.147634,null,101,null,206,null,null,1.86,46.296212,16.467875,15.12,84,User385,Boa68,Key5010
2025-03-21T02:23:25.147651,null,139,195,101,null,33.79,null,49.199775,18.458671,null,83,User886,Boa66,Key3275
2025-03-23T03:26:04.147668,null,null,19,null,null,35.78,1.03,44.801141,18.182391,19.67,null,User828,Boa28,Key5502
2025-03-25T14:27:31.147684,null,100,null,null,6.66,null,null,44.162274,15.31231,15.95,null,User298,Boa84,Key2442
2025-03-31T13:50:22.147701,22.58,209,null,null,null,null,1.79,41.278778,13.469002,null,91,User500,Boa77,Key2277
2025-03-25T05:39:21.147717,22.22,null,null,null,6.07,37.7,1.85,47.053424,13.663225,null,null,User619,Boa66,Key3131
2025-03-24T09:35:25.147733,null,18,null,null,null,31.51,1.22,49.232627,13.815172,18.89,null,User540,Boa82,Key5490
2025-03-27T19:37:33.147749,26.95,null,null,124,6.09,null,null,44.897431,13.638999,null,null,User479,Boa93,Key3426
2025-03-22T18:18:42.147765,27.73,null,227,null,7.2,34.73,1.82,49.771541,16.73826,18.6,96,User467,Boa83,Key4221
2025-03-30T02:23:32.147783,24.23,null,null,null,6.6,38.43,1.16,42.013363,14.233111,14.71,null,User772,Boa81,Key8778
2025-03-30T21:21:57.147800,24.42,120,196,null,6.22,null,1.14,43.858934,11.379986,null,74,User799,Boa14,Key3520
2025-03-26T00:26:58.147817,22.29,106,null,180,null,null,null,41.636757,11.790787,null,67,User372,Boa47,Key3837
2025-03-28T22:04:22.147834,28.54,100,198,null,null,null,null,41.200647,17.099025,null,77,User291,Boa74,Key3180
2025-03-30T04:12:32.147850,null,151,127,null,6.79,34.38,1.55,43.853386,19.754882,null,null,User745,Boa82,Key4093
2025-03-26T17:59:43.147867,20.8,null,null,null,6.86,null,null,45.538073,14.692189,16.97,76,User720,Boa8,Key3199
2025-03-23T07:17:22.147883,20.24,null,138,null,6.04,33.25,null,44.433551,12.958163,11.6,59,User486,Boa22,Key1849
2025-03-21T06:35:27.147900,25.02,56,null,192,null,null,null,46.729011,17.206315,16.58,null,User466,Boa49,Key1467
2025-03-26T22:34:53.147917,null,null,null,null,7.77,36.21,1.93,49.382671,19.102355,17.37,null,User686,Boa64,Key6306
2025-03-29T13:46:28.147933,27.42,254,218,null,null,null,null,49.094948,19.600286,19.95,81,User297,Boa24,Key8116
2025-03-22T19:52:47.147949,null,null,27,null,null,null,1.36,40.792768,12.999249,15.29,null,User269,Boa40,Key4582
2025-03-26T20:57:34.147966,23.01,189,241,null,6.32,null,null,44.404337,19.085905,16.45,52,User984,Boa26,Key2471
2025-03-26T02:20:25.147983,null,null,255,null,6.68,null,1.91,44.823393,13.564556,13.77,83,User485,Boa82,Key4699
2025-03-29T12:53:41.148000,null,null,177,217,7.63,32.67,1.01,41.8777,14.236038,15.61,61,User555,Boa13,Key5268
2025-03-28T07:55:57.148018,29.76,151,95,null,null,35.91,1.66,42.324477,14.638362,19.62,null,User128,Boa7,Key3976
2025-03-31T14:43:48.148035,null,30,59,null,null,34.74,null,41.205657,10.697164,null,75,User170,Boa62,Key1715
2025-03-22T16:08:49.148051,null,null,175,null,6.18,null,1.34,40.252915,10.916698,14.08,null,User890,Boa30,Key7354
2025-03-23T20:35:35.148068,null,null,null,null,null,39.94,null,41.043441,10.555457,null,null,User541,Boa51,Key9039
2025-03-22T17:24:16.148083,null,156,228,null,null,null,1.25,43.121285,15.885803,null,52,User611,Boa76,Key7843
2025-03-28T09:59:25.148099,null,18,null,203,7.14,null,null,47.051339,17.490592,14.81,null,User964,Boa79,Key1105
2025-03-24T14:51:40.148115,21.11,224,223,null,null,37.75,null,47.180458,13.518677,null,null,User512,Boa15,Key8486
2025-03-31T14:53:03.148136,null,null,null,6,6.19,null,1.05,41.662295,15.36985,12.55,null,User243,Boa49,Key7336
2025-03-27T18:04:55.148154,null,null,109,164,6.35,null,1.48,48.471948,15.191648,null,null,User325,Boa32,Key7666
2025-03-25T21:30:10.148170,24.58,null,252,154,null,34.16,null,49.770568,10.97071,10.16,null,User903,Boa32,Key4417
2025-03-29T23:51:12.148187,null,null,91,151,null,null,null,48.298784,11.771398,null,60,User486,Boa37,Key4383
2025-03-31T19:34:17.148203,22.14,null,null,27,7.5,35.01,null,46.001381,18.351606,18.09,null,User401,Boa5,Key8819
2025-03-25T18:35:01.148222,23.22,25,67,null,null,null,1.52,44.106013,14.385839,null,null,User726,Boa98,Key6346
2025-03-30T01:09:00.148239,null,null,null,null,6.36,36.79,null,48.502775,15.63547,14.72,78,User328,Boa82,Key8902
2025-03-31T17:04:58.148255,null,233,191,null,6.95,32.11,null,40.615666,17.307019,null,68,User483,Boa40,Key6617
2025-03-27T23:06:56.148272,null,172,130,null,6.68,null,null,41.760373,11.756372,14.1,58,User107,Boa71,Key2257
2025-03-26T03:56:53.148288,27.29,38,232,null,7.3,null,1.15,44.648732,11.152485,null,93,User967,Boa70,Key9262
2025-03-30T08:43:56.148305,null,null,203,null,7.6,null,null,44.391581,14.150453,17.58,null,User408,Boa86,Key7188
2025-03-21T10:13:51.148321,null,null,null,140,null,39.32,null,49.648987,14.58237,null,65,User914,Boa57,Key5022
2025-03-20T23:02:53.148337,null,null,34,null,7.61,null,null,40.282495,15.793317,null,75,User677,Boa35,Key4322
2025-03-23T12:36:32.148384,null,null,60,140,6.49,31.64,null,40.077863,16.515425,10.72,67,User173,Boa10,Key7163
2025-03-27T16:49:46.148406,20.5,15,18,null,null,null,null,46.478941,13.199443,null,79,User873,Boa91,Key9482
2025-03-31T12:33:47.148422,null,82,6,243,null,null,1.43,46.906215,13.794444,18.76,null,User634,Boa14,Key6091
2025-03-24T08:41:43.148439,23.11,null,2,null,null,null,1.21,47.174821,15.800972,null,74,User326,Boa82,Key6805
2025-03-25T02:22:27.148456,21.56,22,null,null,null,33.15,1.51,42.292339,12.042856,null,null,User689,Boa45,Key6472
2025-03-29T22:07:32.148472,29.12,32,102,null,null,null,1.57,46.607434,13.877686,null,null,User812,Boa90,Key5717
2025-03-25T15:22:04.148488,null,122,null,187,7.41,null,null,47.299857,13.348542,null,null,User491,Boa53,Key9455
2025-03-25T20:49:31.148504,25.67,null,null,17,null,31.05,1.29,47.535712,17.978266,15.78,null,User760,Boa71,Key7600
2025-03-23T07:48:08.148520,null,null,73,140,6.36,null,1.24,43.348498,11.143988,null,66,User280,Boa30,Key8255
2025-03-23T21:42:32.148537,21.56,36,62,123,6.94,34.48,null,48.581749,18.635638,null,null,User653,Boa24,Key8450
2025-03-24T04:59:34.148554,null,null,55,108,7.51,null,null,47.246258,14.657804,13.25,71,User143,Boa70,Key3090
2025-03-24T01:34:56.148570,25.56,46,null,null,7.72,31.07,1.53,42.66916,10.237225,null,86,User337,Boa98,Key4819
2025-03-29T09:35:37.148588,29.15,66,18,232,null,null,1.17,47.716859,15.49025,null,71,User434,Boa35,Key9830
2025-03-22T07:40:49.148605,null,null,null,null,7.57,32.77,1.49,40.466282,12.399062,16.51,null,User506,Boa62,Key5803
2025-03-20T20:19:55.148621,26.55,89,102,null,6.08,30.58,null,42.556119,10.397702,null,66,User244,Boa32,Key9143
2025-03-31T10:48:10.148638,29.65,150,null,null,null,31.73,null,40.583617,19.773335,null,53,User544,Boa88,Key2246
2025-03-27T05:15:26.148655,null,null,null,null,6.56,null,null,49.229898,10.907406,null,null,User334,Boa72,Key1869
2025-03-28T01:38:01.148669,null,null,91,null,6.94,null,null,44.766666,19.46584,null,92,User187,Boa57,Key3156
2025-03-23T20:55:33.148685,null,null,177,null,6.05,37.33,1.07,48.989922,16.930662,13.77,81,User490,Boa71,Key6877
2025-03-31T09:38:13.148702,null,null,171,null,7.42,39.16,null,41.036462,16.223611,19.89,60,User155,Boa39,Key4382
2025-03-29T10:25:33.148718,26.65,null,216,null,null,null,1.92,47.745648,18.476634,19.12,null,User552,Boa79,Key5058
2025-03-30T16:36:22.148735,null,null,null,216,null,34.37,null,40.468433,10.477503,null,null,User374,Boa92,Key4791
2025-03-30T08:43:34.148750,null,220,242,null,null,32.79,1.25,43.831693,15.054408,null,51,User798,Boa53,Key8769
2025-03-30T22:14:23.148766,null,235,null,null,7.38,null,1.74,41.583125,11.89306,11.46,null,User695,Boa60,Key6741
2025-03-21T22:15:10.148783,null,53,127,null,6.76,null,1.29,43.809975,13.713419,null,null,User305,Boa40,Key8076
2025-03-26T23:13:00.148799,28.96,131,null,232,null,null,null,42.815002,13.058071,10.01,null,User420,Boa36,Key2519
2025-03-21T12:58:01.148815,null,null,null,null,null,null,null,41.719038,14.318585,15.93,58,User116,Boa53,Key4590
2025-03-28T13:16:38.148831,29.28,144,252,243,7.05,35.3,1.42,43.536599,11.079095,null,84,User253,Boa95,Key3585
2025-03-26T13:57:04.148848,null,null,228,183,null,39.17,null,45.645454,11.069125,null,66,User626,Boa65,Key3278
2025-03-30T03:39:24.148865,25.76,null,46,null,null,37.16,null,47.694224,13.833926,17.51,null,User564,Boa72,Key6121
2025-03-22T07:13:58.148882,28.92,106,null,null,null,null,null,49.227554,19.038008,13.82,null,User914,Boa64,Key9987
2025-03-21T15:27:08.148898,null,112,242,null,null,null,null,47.19774,10.075855,17.95,87,User434,Boa9,Key1274
2025-03-26T22:08:24.148914,27.95,null,null,null,null,null,null,42.599242,19.48553,13.76,71,User528,Boa80,Key4285
2025-03-28T14:30:15.148929,29.83,null,25,null,null,31.62,null,45.383511,17.024009,19.18,78,User943,Boa10,Key5574
2025-03-28T05:53:37.148946,null,null,null,null,6.06,38.86,1.79,43.192874,17.171537,16.43,86,User521,Boa28,Key3446
2025-03-27T21:22:55.148962,24.7,94,null,null,7.95,null,1.89,41.374823,10.014939,null,null,User539,Boa32,Key4180
2025-03-26T11:30:33.148978,null,173,214,null,null,34.66,null,48.11816,17.32891,null,null,User277,Boa44,Key6990
2025-03-21T13:49:53.148994,null,72,57,null,6.29,null,1.98,46.628334,18.851732,null,74,User110,Boa68,Key7468
2025-03-20T16:44:20.149011,null,null,null,null,6.34,null,1.33,42.941067,16.06625,null,null,User605,Boa24,Key3946
2025-03-28T17:29:03.149026,null,null,170,45,null,34.35,null,46.232446,13.132065,null,99,User344,Boa18,Key8317
2025-03-24T19:51:32.149042,27.11,58,158,null,null,null,null,40.8367,14.339348,null,null,User487,Boa53,Key4676
2025-03-22T11:27:20.149057,null,null,null,null,null,36.4,null,43.605891,19.367892,14.36,null,User373,Boa70,Key1716
2025-03-27T22:46:05.149073,22.43,128,null,null,null,null,null,49.672465,13.390969,null,79,User742,Boa19,Key8766
2025-03-30T12:01:08.149088,23.58,null,null,101,6.82,38.64,1.57,45.15363,13.878569,null,69,User552,Boa94,Key6871
2025-03-28T05:52:21.149106,26.54,null,14,null,null,35.3,null,42.424089,17.590305,11.01,82,User239,Boa31,Key6873
2025-03-29T15:03:31.149123,null,null,null,null,7.23,31.54,1.52,49.08868,16.339945,null,72,User218,Boa91,Key2296
2025-03-31T19:30:06.149139,23.45,179,67,null,null,39.31,null,46.853295,19.022975,null,86,User214,Boa58,Key9626
2025-03-29T19:20:07.149155,29.2,null,null,77,7.67,38.81,1.32,43.702,13.409376,10.49,null,User148,Boa93,Key1556
2025-03-26T03:15:08.149172,null,null,null,null,6.03,null,1.63,40.650045,17.421209,null,null,User571,Boa92,Key5502
2025-03-29T16:20:29.149187,null,245,0,null,null,null,1.1,47.517761,17.326511,16.2,null,User534,Boa52,Key5983
2025-03-29T14:24:24.149204,22.96,66,30,null,null,31.76,1.35,48.736307,15.932632,13.3,73,User176,Boa72,Key1761
2025-03-23T15:38:07.149222,null,103,null,null,null,39.91,null,42.059455,17.903804,null,null,User768,Boa44,Key6425
2025-03-30T20:48:22.149237,25.41,111,139,248,null,null,1.83,40.317147,13.974691,16.36,99,User323,Boa35,Key2576
2025-03-27T00:02:36.149255,null,null,null,98,null,null,null,41.896905,18.53083,13.0,75,User756,Boa82,Key5480
2025-03-22T07:25:18.149270,21.07,null,240,159,7.23,38.63,1.42,40.131461,13.643686,null,null,User962,Boa53,Key4857
2025-03-26T14:35:43.149288,null,null,129,180,null,34.02,1.36,41.736023,14.444916,16.47,null,User434,Boa84,Key2297
2025-03-28T02:22:24.149305,21.59,28,49,null,6.02,36.27,1.97,47.947133,11.070005,11.24,null,User199,Boa34,Key3046
2025-03-30T07:25:12.149322,null,115,null,103,7.47,null,null,45.248455,11.791259,19.58,60,User372,Boa72,Key3803
2025-03-31T08:51:13.149339,27.79,null,null,null,6.14,30.47,null,43.97905,11.40121,null,99,User249,Boa54,Key1035
2025-03-27T18:48:03.149356,22.69,118,null,null,null,null,null,48.409379,16.564933,14.47,63,User137,Boa3,Key7975
2025-03-25T11:53:06.149372,null,null,5,146,null,null,null,43.999379,15.342387,null,null,User813,Boa54,Key7871
2025-03-20T18:28:46.149388,24.62,null,null,180,null,34.5,null,44.491639,11.468473,null,null,User756,Boa83,Key8461
2025-03-24T08:16:19.149404,null,null,23,143,null,null,null,49.414684,10.389615,19.36,null,User368,Boa94,Key7885
2025-03-21T22:25:53.149420,21.54,null,null,null,7.89,null,null,45.071035,17.741028,14.89,null,User138,Boa86,Key9034
2025-03-27T15:50:20.149435,null,null,171,121,null,33.0,null,49.524029,10.977209,null,90,User418,Boa27,Key4716
2025-03-26T06:10:08.149452,null,54,218,null,null,null,null,42.569101,18.517528,19.09,null,User530,Boa16,Key3772
2025-03-30T01:02:07.149468,20.88,null,null,null,null,null,1.2,47.63963,14.973863,10.0,92,User928,Boa81,Key2433
2025-03-21T02:19:54.149484,22.13,161,245,null,null,null,1.94,42.715199,15.531668,18.33,71,User345,Boa67,Key4801
2025-03-27T21:25:21.149503,25.58,null,134,19,6.43,37.28,1.58,49.256156,11.865405,null,54,User843,Boa42,Key1299
2025-03-25T22:33:01.149520,21.89,183,null,46,7.66,null,1.84,43.697483,12.546593,null,73,User118,Boa49,Key8672
2025-03-24T09:41:31.149537,null,237,null,null,6.83,null,null,41.902949,18.285537,null,89,User622,Boa49,Key4251
2025-03-20T12:23:16.149553,24.26,null,null,222,7.19,39.24,null,49.259786,19.434972,12.67,59,User160,Boa99,Key4878
2025-03-21T06:18:00.149570,null,57,44,null,7.6,33.6,1.43,48.031896,17.602611,19.72,null,User931,Boa23,Key2528
2025-03-21T21:28:42.149629,null,115,null,248,6.2,37.74,null,43.601252,16.539819,null,null,User106,Boa16,Key2721
2025-03-31T08:31:22.149651,24.18,null,32,159,6.99,35.39,1.88,47.090445,19.689277,12.56,81,User914,Boa21,Key1092
2025-03-21T21:34:18.149670,27.78,227,null,null,null,31.05,1.82,40.524923,13.969756,12.91,51,User121,Boa24,Key1859
2025-03-29T14:22:31.149688,null,46,null,null,null,38.72,1.39,46.441862,13.204479,10.51,null,User342,Boa33,Key4639
2025-03-21T23:04:42.149704,20.23,86,233,null,6.8,null,null,46.588348,10.690092,null,null,User517,Boa46,Key3467
2025-03-22T20:46:10.149720,29.12,null,130,128,null,35.48,null,47.295709,13.467852,18.58,null,User346,Boa34,Key8976
2025-03-30T19:52:16.149737,29.18,82,233,null,null,null,1.22,47.544976,16.408309,17.73,77,User134,Boa75,Key1856
2025-03-26T11:49:50.149754,null,null,197,null,6.77,39.59,null,42.254216,13.195345,null,null,User503,Boa69,Key8250
2025-03-25T04:41:29.149770,22.22,null,null,null,7.01,null,1.3,41.105884,10.40414,14.06,70,User934,Boa16,Key6745
2025-03-25T00:39:39.149787,20.04,null,28,184,null,35.26,1.27,46.885721,10.413026,19.24,94,User835,Boa6,Key8475
